"item","itemLabel","itemDescription","id"
"http://www.wikidata.org/entity/Q22279022","TRIPTYCHOS POST HISTORICUS Museum Van Hedendaagse Kunst, Gent 1978 Part One: 'Le balcon de Manet', Rene Magritte 1950 Part Two: Veljko Barbieri's Boots 1976-77 Part Three: Eggs","work of art by Braco Dimitrijevic","Q22279022"
"http://www.wikidata.org/entity/Q22279333","Bandiera (Greenwich/Ecuador)","work of art by Jorge Macchi","Q22279333"
"http://www.wikidata.org/entity/Q22279104","The Problem","videokunst (kunstwerken) van Jan Fabre","Q22279104"
"http://www.wikidata.org/entity/Q22279292","Karate Kid","sculpture by Herman Van Ingelgem","Q22279292"
"http://www.wikidata.org/entity/Q22279460","titel?","painting by Anny Fourtina (SMAK 4087)","Q22279460"
"http://www.wikidata.org/entity/Q22279635","titel?","painting by Marianna Schmidt","Q22279635"
"http://www.wikidata.org/entity/Q22281232","Modus Vivendi","video artwork by Marina Abramovic","Q22281232"
"http://www.wikidata.org/entity/Q22280345","Homme aux poissons ed. XIX/XXV","work of art by Maurice Pasternak","Q22280345"
"http://www.wikidata.org/entity/Q22281055","archief: tijdschrift voor 1976","tijdschrift van Marcel Broodthaers","Q22281055"
"http://www.wikidata.org/entity/Q22280294","Zonder titel ed. 7/225","Druck von Hugo Duchateau","Q22280294"
"http://www.wikidata.org/entity/Q22281380","På 100 år","collage van Nordström, Jockum","Q22281380"
"http://www.wikidata.org/entity/Q22280456","titel?","work of art by Barthel Ritzen","Q22280456"
"http://www.wikidata.org/entity/Q22280489","titel? ed. 53/150","Druck von Marcel Maeyer","Q22280489"
"http://www.wikidata.org/entity/Q22280892","ADDOSSO","work of art by Mariella Simoni","Q22280892"
"http://www.wikidata.org/entity/Q22280660","Under the Vulcano ed. 75/80","Druck von Pierre Alechinsky","Q22280660"
"http://www.wikidata.org/entity/Q22280676","The Branch We Saw ed. 50/75","Druck von Hannes Postma","Q22280676"
"http://www.wikidata.org/entity/Q22280801","interieur","work of art by Fons (Alfons) De Vogelaere","Q22280801"
"http://www.wikidata.org/entity/Q22280785","Pneumatics ed. 75/75","Druck von Peter Phillips","Q22280785"
"http://www.wikidata.org/entity/Q22280799","titel?","Druck von Guy Degobert","Q22280799"
"http://www.wikidata.org/entity/Q22280974","Les mots des autres","work of art by Mekhitar Garabedian","Q22280974"
"http://www.wikidata.org/entity/Q22281163","Countdown 2000 ed. 317/2000","work of art by Joseph Beuys","Q22281163"
"http://www.wikidata.org/entity/Q22280953","titel?","work of art by Robert Matta (SMAK 4548)","Q22280953"
"http://www.wikidata.org/entity/Q22280996","titel?","work of art by Mariella Simoni","Q22280996"
"http://www.wikidata.org/entity/Q22281040","Words, Recollected","work of art by Mekhitar Garabedian","Q22281040"
"http://www.wikidata.org/entity/Q22281132","titel?","work of art by François Morellet","Q22281132"
"http://www.wikidata.org/entity/Q22281416","Cupola","work of art by Luciano Fabro (SMAK 562)","Q22281416"
"http://www.wikidata.org/entity/Q22281145","Vecchio Cinese","work of art by Onbekend","Q22281145"
"http://www.wikidata.org/entity/Q22281363","Grünes Seidentuch","work of art by Katharina Fritsch","Q22281363"
"http://www.wikidata.org/entity/Q22281286","titel?","Zeichnung von Oswald Oberhuber","Q22281286"
"http://www.wikidata.org/entity/Q22281247","zonder titel ed. 20/200","work of art by Maurice Wyckaert","Q22281247"
"http://www.wikidata.org/entity/Q22281294","titel?","Zeichnung von Oswald Oberhuber","Q22281294"
"http://www.wikidata.org/entity/Q22281270","Untitled Conversation","work of art by Joseph Grigely","Q22281270"
"http://www.wikidata.org/entity/Q22281331","titel?","work of art by George Zongolopoulos","Q22281331"
"http://www.wikidata.org/entity/Q22281475","Ohne Titel","work of art by Erik A. Frandsen","Q22281475"
"http://www.wikidata.org/entity/Q22281478","Ohne Titel","work of art by Erik A. Frandsen (SMAK 5098)","Q22281478"
"http://www.wikidata.org/entity/Q22281463","titel?","work of art by Lois Weinberger","Q22281463"
"http://www.wikidata.org/entity/Q22281501","titel?","Druck von Roger Wittevrongel","Q22281501"
"http://www.wikidata.org/entity/Q22255340","Young Orchard","work of art by Vladimir Kokolia (SMAK 759)","Q22255340"
"http://www.wikidata.org/entity/Q22281106","titel?","work of art by Marianna Schmidt","Q22281106"
"http://www.wikidata.org/entity/Q22271998","Landscape","work of art by Oliver Lutz","Q22271998"
"http://www.wikidata.org/entity/Q22261919","Matchbox","work of art by Thomas Bogaert","Q22261919"
"http://www.wikidata.org/entity/Q22256413","Carolus Magnus","painting by Oswald Oberhuber","Q22256413"
"http://www.wikidata.org/entity/Q22257220","Untitled #2","painting by Marianna Schmidt","Q22257220"
"http://www.wikidata.org/entity/Q22257253","Untitled #3","painting by Marianna Schmidt","Q22257253"
"http://www.wikidata.org/entity/Q22278980","Zonder titel (uit de Rits-reeks)","work of art by Hugo de Clercq","Q22278980"
"http://www.wikidata.org/entity/Q22281446","Matchbox","work of art by Thomas Bogaert (SMAK 5067)","Q22281446"
"http://www.wikidata.org/entity/Q108742674","Spiegelung","schilderij van Gerhard, Tatjana","Q108742674"
"http://www.wikidata.org/entity/Q22938321","titel? ed. 102/300","work of art by François Morellet","Q22938321"
"http://www.wikidata.org/entity/Q22938700","Innocent white","painting by Marianna Schmidt","Q22938700"
"http://www.wikidata.org/entity/Q22938769","Beyond me","painting by Marianna Schmidt","Q22938769"
"http://www.wikidata.org/entity/Q22938692","The sun succumbed to her breath","painting by Marianna Schmidt","Q22938692"
"http://www.wikidata.org/entity/Q22938734","The mountains sway in tune with the flute","painting by Marianna Schmidt","Q22938734"
"http://www.wikidata.org/entity/Q22938754","Sitting Figure","painting by Marianna Schmidt","Q22938754"
"http://www.wikidata.org/entity/Q22938808","Man, and Pet","painting by Marianna Schmidt","Q22938808"
"http://www.wikidata.org/entity/Q22251475","1 Step 1:1,1 M 1:1","work of art by Stanley Brouwn at S.M.A.K.","Q22251475"
"http://www.wikidata.org/entity/Q22250693","Centrum Universi est ubique ejus circumflexus nusquam","work of art by Jean-Sylvain Bieth","Q22250693"
"http://www.wikidata.org/entity/Q22251581","A Casa de Fonteinstraat","work of art by Pedro Cabrita Reis","Q22251581"
"http://www.wikidata.org/entity/Q22251486","OH ! HISSE !","work of art by Daniel Buren","Q22251486"
"http://www.wikidata.org/entity/Q22251633","La città","work of art by Eugenio Carmi","Q22251633"
"http://www.wikidata.org/entity/Q22938458","Temptation under the Lamp Post ed. 4/6","Druck von Marianna Schmidt","Q22938458"
"http://www.wikidata.org/entity/Q22252439","De laatste steen van België","work of art by Luc Deleu","Q22252439"
"http://www.wikidata.org/entity/Q22938910","Untitled # 1","Druck von Marianna Schmidt","Q22938910"
"http://www.wikidata.org/entity/Q22251597","Mop (masque)","sculpture by Vlassis Caniaris","Q22251597"
"http://www.wikidata.org/entity/Q22251745","Eenzelvigen","work of art by Bert (Berten, Robert) Coolens","Q22251745"
"http://www.wikidata.org/entity/Q22939167","[Shand / Shaud ?] sensibility ed. 2/2","Druck von Marianna Schmidt","Q22939167"
"http://www.wikidata.org/entity/Q22939364","Walking on the golden road","work of art by Marianna Schmidt","Q22939364"
"http://www.wikidata.org/entity/Q22939514","Head 2","work of art by Marianna Schmidt","Q22939514"
"http://www.wikidata.org/entity/Q22252734","A l'écarte du silence (Galeria Aquantiale n° IV)","work of art by Jephan de Villiers","Q22252734"
"http://www.wikidata.org/entity/Q22252749","De geharnaste","painting by Fons (Alfons) De Vogelaere","Q22252749"
"http://www.wikidata.org/entity/Q22253806","Bilder von Feldmann","work of art by Hans-Peter Feldmann","Q22253806"
"http://www.wikidata.org/entity/Q22253123","Braid ed. 9/46","work of art by Jim Dine","Q22253123"
"http://www.wikidata.org/entity/Q22254555","The Dresses of Miss General Idea","work of art by General Idea (SMAK 606)","Q22254555"
"http://www.wikidata.org/entity/Q22254909","Wij geloven in de macht van de creatieve verbeelding","installation by Hans Haacke","Q22254909"
"http://www.wikidata.org/entity/Q22254888","Akustische Zeichnung V","Zeichnung von Milan Grygar","Q22254888"
"http://www.wikidata.org/entity/Q22255095","Lunatico (piano, a mano, a palmo)","work of art by Paolo Icaro","Q22255095"
"http://www.wikidata.org/entity/Q22255887","Ik woon in de schilderkunst VI","work of art by Marc Maet","Q22255887"
"http://www.wikidata.org/entity/Q22257084","How to make a bellow","installatie van   Rollof, Ulf","Q22257084"
"http://www.wikidata.org/entity/Q22256244","zonder titel ed. 15/20","Druck von Urbain Mulkers","Q22256244"
"http://www.wikidata.org/entity/Q22256312","Violent Incident (Man/Woman Segment)","videokunst (kunstwerken) van Bruce Nauman","Q22256312"
"http://www.wikidata.org/entity/Q22256332","The Animal in Us","videokunst (kunstwerken) van Pekka Nevalainen","Q22256332"
"http://www.wikidata.org/entity/Q22256577","Carisimbi III","work of art by Dirk Pauwels","Q22256577"
"http://www.wikidata.org/entity/Q22256797","The Lesson of Emanuel Feuermann","installatie van Royden Rabinowitch","Q22256797"
"http://www.wikidata.org/entity/Q22945866","[Pa.ading]","painting by Marianna Schmidt","Q22945866"
"http://www.wikidata.org/entity/Q22946036","Untitled #7","painting by Marianna Schmidt","Q22946036"
"http://www.wikidata.org/entity/Q22257872","An Offering (collectibles of Jan Hoet)","installatie van Haim Steinbach","Q22257872"
"http://www.wikidata.org/entity/Q22257919","Music Criticism","painting by John Stewart","Q22257919"
"http://www.wikidata.org/entity/Q22945502","Untitled ed. 1/7","work of art by Marianna Schmidt","Q22945502"
"http://www.wikidata.org/entity/Q22945765","[Inside]","work of art by Marianna Schmidt","Q22945765"
"http://www.wikidata.org/entity/Q22946066","[Untitled (portrait)]","work of art by Marianna Schmidt","Q22946066"
"http://www.wikidata.org/entity/Q22258635","Public Sculpture","tekening van Yuji Takeoka","Q22258635"
"http://www.wikidata.org/entity/Q22946169","Untitled #7","Zeichnung von Marianna Schmidt","Q22946169"
"http://www.wikidata.org/entity/Q22946247","titel? No. 106","Zeichnung von Marianna Schmidt","Q22946247"
"http://www.wikidata.org/entity/Q22946347","Insects No. 46","Zeichnung von Marianna Schmidt","Q22946347"
"http://www.wikidata.org/entity/Q22946273","titel? No. 19","Zeichnung von Marianna Schmidt","Q22946273"
"http://www.wikidata.org/entity/Q22946281","titel? No. 20","Zeichnung von Marianna Schmidt","Q22946281"
"http://www.wikidata.org/entity/Q22946296","titel? No. 23","Zeichnung von Marianna Schmidt","Q22946296"
"http://www.wikidata.org/entity/Q22946346","titel? No. 45","Zeichnung von Marianna Schmidt","Q22946346"
"http://www.wikidata.org/entity/Q22259269","Glas water","work of art by Joëlle Tuerlinckx","Q22259269"
"http://www.wikidata.org/entity/Q22259963","Sculpture de socle/zuil","work of art by Didier Vermeiren","Q22259963"
"http://www.wikidata.org/entity/Q22259481","Encerrados (Amnesia)","work of art by Juan Uslé","Q22259481"
"http://www.wikidata.org/entity/Q22259477","Front Yard and Street 29","work of art by Uri Tzaig","Q22259477"
"http://www.wikidata.org/entity/Q22946979","1. Double sight","work of art by Marianna Schmidt","Q22946979"
"http://www.wikidata.org/entity/Q22947011","(nr.?) titel?","work of art by Marianna Schmidt","Q22947011"
"http://www.wikidata.org/entity/Q22947040","3. Walking together","work of art by Marianna Schmidt","Q22947040"
"http://www.wikidata.org/entity/Q22947064","1. Parsifal","work of art by Marianna Schmidt","Q22947064"
"http://www.wikidata.org/entity/Q22947089","3. Untitled","work of art by Marianna Schmidt","Q22947089"
"http://www.wikidata.org/entity/Q22259595","Salon Royal","work of art by Charles Vandenhove","Q22259595"
"http://www.wikidata.org/entity/Q22947179","9. Walking figure","work of art by Marianna Schmidt","Q22947179"
"http://www.wikidata.org/entity/Q22259768","ontwerptekening voor zijn project voor de tentoonstelling ""Ponton Temse""","tekening van Philip Van Isacker","Q22259768"
"http://www.wikidata.org/entity/Q22259974","Zeeschelp","painting by Luc Verstraete","Q22259974"
"http://www.wikidata.org/entity/Q22260177","Horizon Z","work of art by Alexander Zedlitz","Q22260177"
"http://www.wikidata.org/entity/Q22260540","The Flags of Documenta (Europe)","work of art by Peter Fend","Q22260540"
"http://www.wikidata.org/entity/Q22260547","The Flags of Documenta (Seas of the South)","work of art by Peter Fend","Q22260547"
"http://www.wikidata.org/entity/Q22261327","Calamitas virtutis occasio ed. 83/100","Druck von Bert Popelier","Q22261327"
"http://www.wikidata.org/entity/Q22261367","De Spelbreker ed. 7/100","work of art by Roger Van Akelijen","Q22261367"
"http://www.wikidata.org/entity/Q22261916","Paid - The artist has to live like everybody else","work of art by Billy Apple","Q22261916"
"http://www.wikidata.org/entity/Q22262080","Prototype for what a chair would look like if your knees bent the other way","work of art by Markus Degerman","Q22262080"
"http://www.wikidata.org/entity/Q22251763","Zonder titel","installatie van Leo Copers (SMAK 279)","Q22251763"
"http://www.wikidata.org/entity/Q22254558","Zonder titel","work of art by Frans Gentils (SMAK 609)","Q22254558"
"http://www.wikidata.org/entity/Q22254962","Zonder titel","Zeichnung von Nina Haveman","Q22254962"
"http://www.wikidata.org/entity/Q22266428","Gartenarchiv Gebiet 1988-1999","sculpture by Lois Weinberger","Q22266428"
"http://www.wikidata.org/entity/Q22266284","Universus ed. __/100","Druck von Johan Tahon","Q22266284"
"http://www.wikidata.org/entity/Q22255373","Senza titolo","installation by Jannis Kounellis","Q22255373"
"http://www.wikidata.org/entity/Q22268868","Short Sad Text (based on the borders of 14 countries)","sculpture by Oksana Pasaiko","Q22268868"
"http://www.wikidata.org/entity/Q22269421","The Collector of Art (somewhere in Africa there is a great black man collecting art from Europe and America, buying his Picasso for 23 coconuts....)","installatie van   Solakov, Nedko","Q22269421"
"http://www.wikidata.org/entity/Q22269465","35 affiches en exposition","installatie van Richard Venlet","Q22269465"
"http://www.wikidata.org/entity/Q22269495","De papfles (uit Welcome Home)","work of art by Fred Bervoets","Q22269495"
"http://www.wikidata.org/entity/Q22270429","Le va et vient ed. 2/6","videokunst (kunstwerken) van Noritoshi Hirakawa","Q22270429"
"http://www.wikidata.org/entity/Q22259495","Zonder titel","work of art by Thé van Bergen","Q22259495"
"http://www.wikidata.org/entity/Q22271503","Die Innere Stimme ed. 41/50","videokunst (kunstwerken) van Asta Gröting","Q22271503"
"http://www.wikidata.org/entity/Q22271993","In Case of Ships","work of art by Ruth Sacks","Q22271993"
"http://www.wikidata.org/entity/Q22272009","The tame dog ed. [H.C. 5]/150","work of art by Etienne Elias","Q22272009"
"http://www.wikidata.org/entity/Q22261343","Zonder titel","Zeichnung von Ulf Rollof","Q22261343"
"http://www.wikidata.org/entity/Q22338030","10 Characters","artwork by Ilya Kabakov","Q22338030"
"http://www.wikidata.org/entity/Q22338054","titel? ed. 58/300","kunstwerk van François Morellet","Q22338054"
"http://www.wikidata.org/entity/Q22338113","[Narcisso Morandi]","kunstwerk van Yishai Jusidman","Q22338113"
"http://www.wikidata.org/entity/Q22338056","Zonder titel ed. 81/200","kunstwerk van Costas Tsoclis","Q22338056"
"http://www.wikidata.org/entity/Q22277259","Ich versuche dich freizulassen (machen)","video artwork by Joseph Beuys","Q22277259"
"http://www.wikidata.org/entity/Q22278439","Beeldvorming 164 ed. 1/12","Druck von Freddy Van Parys","Q22278439"
"http://www.wikidata.org/entity/Q22278764","map Hommage Karel J. Geirlandt ed. 2/60","work of art by Pierre Alechinsky","Q22278764"
"http://www.wikidata.org/entity/Q22280970","I Always Thought Anselmo's Invisible (1971) Should Be Installed Against a Window","work of art by Mario Garcia Torres","Q22280970"
"http://www.wikidata.org/entity/Q22280104","Zonder titel ed. 18/225","work of art by Kees van Bohemen","Q22280104"
"http://www.wikidata.org/entity/Q22280773","Tijl Uilenspiegel. 10 originele lithografieën ed. 39/80","Druck von Georgette De Groote-Tanghe","Q22280773"
"http://www.wikidata.org/entity/Q22281481","Tribune (Diary 1971-1978)","videokunstwerk van   Deleu, Luc","Q22281481"
